id;abc;fm;to;capacity;zona;stat;oper;region;area;ts
0;949;2452000;2452099;100;3;mg;ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ДОНЕЦКОЙ НАРОДНОЙ РЕСПУБЛИКИ «РЕСПУБЛИКАНСКИЙ ОПЕРАТОР СВЯЗИ»;Донецкая Народная Республика;Донецкая Народная Республика;9308013351;2025-05-01 12:46:22
0;949;2453000;2453099;100;3;mg;ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ДОНЕЦКОЙ НАРОДНОЙ РЕСПУБЛИКИ «РЕСПУБЛИКАНСКИЙ ОПЕРАТОР СВЯЗИ»;Донецкая Народная Республика;Донецкая Народная Республика;9308013351;2025-05-01 12:46:22
0;949;2454000;2454099;100;3;mg;ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ДОНЕЦКОЙ НАРОДНОЙ РЕСПУБЛИКИ «РЕСПУБЛИКАНСКИЙ ОПЕРАТОР СВЯЗИ»;Донецкая Народная Республика;Донецкая Народная Республика;9308013351;2025-05-01 12:46:22
0;949;2454700;2454799;100;3;mg;ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ДОНЕЦКОЙ НАРОДНОЙ РЕСПУБЛИКИ «РЕСПУБЛИКАНСКИЙ ОПЕРАТОР СВЯЗИ»;Донецкая Народная Республика;Донецкая Народная Республика;9308013351;2025-05-01 12:46:22
0;949;2458500;2458599;100;3;mg;ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ДОНЕЦКОЙ НАРОДНОЙ РЕСПУБЛИКИ «РЕСПУБЛИКАНСКИЙ ОПЕРАТОР СВЯЗИ»;Донецкая Народная Республика;Донецкая Народная Республика;9308013351;2025-05-01 12:46:22
0;949;2461900;2461999;100;3;mg;ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ДОНЕЦКОЙ НАРОДНОЙ РЕСПУБЛИКИ «РЕСПУБЛИКАНСКИЙ ОПЕРАТОР СВЯЗИ»;Донецкая Народная Республика;Донецкая Народная Республика;9308013351;2025-05-01 12:46:22
0;949;2471000;2471099;100;3;mg;ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ДОНЕЦКОЙ НАРОДНОЙ РЕСПУБЛИКИ «РЕСПУБЛИКАНСКИЙ ОПЕРАТОР СВЯЗИ»;Донецкая Народная Республика;Донецкая Народная Республика;9308013351;2025-05-01 12:46:22
0;949;2472200;2472299;100;3;mg;ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ДОНЕЦКОЙ НАРОДНОЙ РЕСПУБЛИКИ «РЕСПУБЛИКАНСКИЙ ОПЕРАТОР СВЯЗИ»;Донецкая Народная Республика;Донецкая Народная Республика;9308013351;2025-05-01 12:46:22
0;949;2472600;2472699;100;3;mg;ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ДОНЕЦКОЙ НАРОДНОЙ РЕСПУБЛИКИ «РЕСПУБЛИКАНСКИЙ ОПЕРАТОР СВЯЗИ»;Донецкая Народная Республика;Донецкая Народная Республика;9308013351;2025-05-01 12:46:22
0;949;2481500;2481599;100;3;mg;ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ДОНЕЦКОЙ НАРОДНОЙ РЕСПУБЛИКИ «РЕСПУБЛИКАНСКИЙ ОПЕРАТОР СВЯЗИ»;Донецкая Народная Республика;Донецкая Народная Республика;9308013351;2025-05-01 12:46:22
0;949;2481900;2481999;100;3;mg;ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ДОНЕЦКОЙ НАРОДНОЙ РЕСПУБЛИКИ «РЕСПУБЛИКАНСКИЙ ОПЕРАТОР СВЯЗИ»;Донецкая Народная Республика;Донецкая Народная Республика;9308013351;2025-05-01 12:46:22
0;949;2482000;2482099;100;3;mg;ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ДОНЕЦКОЙ НАРОДНОЙ РЕСПУБЛИКИ «РЕСПУБЛИКАНСКИЙ ОПЕРАТОР СВЯЗИ»;Донецкая Народная Республика;Донецкая Народная Республика;9308013351;2025-05-01 12:46:22
0;949;2485300;2485399;100;3;mg;ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ДОНЕЦКОЙ НАРОДНОЙ РЕСПУБЛИКИ «РЕСПУБЛИКАНСКИЙ ОПЕРАТОР СВЯЗИ»;Донецкая Народная Республика;Донецкая Народная Республика;9308013351;2025-05-01 12:46:22
0;949;2490000;2490099;100;3;mg;ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ДОНЕЦКОЙ НАРОДНОЙ РЕСПУБЛИКИ «РЕСПУБЛИКАНСКИЙ ОПЕРАТОР СВЯЗИ»;Донецкая Народная Республика;Донецкая Народная Республика;9308013351;2025-05-01 12:46:22
0;949;2490300;2490399;100;3;mg;ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ДОНЕЦКОЙ НАРОДНОЙ РЕСПУБЛИКИ «РЕСПУБЛИКАНСКИЙ ОПЕРАТОР СВЯЗИ»;Донецкая Народная Республика;Донецкая Народная Республика;9308013351;2025-05-01 12:46:22
0;949;2491100;2491199;100;3;mg;ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ДОНЕЦКОЙ НАРОДНОЙ РЕСПУБЛИКИ «РЕСПУБЛИКАНСКИЙ ОПЕРАТОР СВЯЗИ»;Донецкая Народная Республика;Донецкая Народная Республика;9308013351;2025-05-01 12:46:22
0;949;2491400;2491499;100;3;mg;ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ДОНЕЦКОЙ НАРОДНОЙ РЕСПУБЛИКИ «РЕСПУБЛИКАНСКИЙ ОПЕРАТОР СВЯЗИ»;Донецкая Народная Республика;Донецкая Народная Республика;9308013351;2025-05-01 12:46:22
0;949;2492800;2492999;200;3;mg;ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ДОНЕЦКОЙ НАРОДНОЙ РЕСПУБЛИКИ «РЕСПУБЛИКАНСКИЙ ОПЕРАТОР СВЯЗИ»;Донецкая Народная Республика;Донецкая Народная Республика;9308013351;2025-05-01 12:46:22
0;949;2497700;2497799;100;3;mg;ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ДОНЕЦКОЙ НАРОДНОЙ РЕСПУБЛИКИ «РЕСПУБЛИКАНСКИЙ ОПЕРАТОР СВЯЗИ»;Донецкая Народная Республика;Донецкая Народная Республика;9308013351;2025-05-01 12:46:22
0;949;2503500;2503599;100;3;mg;ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ДОНЕЦКОЙ НАРОДНОЙ РЕСПУБЛИКИ «РЕСПУБЛИКАНСКИЙ ОПЕРАТОР СВЯЗИ»;Донецкая Народная Республика;Донецкая Народная Республика;9308013351;2025-05-01 12:46:22
0;949;2504000;2504099;100;3;mg;ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ДОНЕЦКОЙ НАРОДНОЙ РЕСПУБЛИКИ «РЕСПУБЛИКАНСКИЙ ОПЕРАТОР СВЯЗИ»;Донецкая Народная Республика;Донецкая Народная Республика;9308013351;2025-05-01 12:46:22
0;949;2504600;2504699;100;3;mg;ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ДОНЕЦКОЙ НАРОДНОЙ РЕСПУБЛИКИ «РЕСПУБЛИКАНСКИЙ ОПЕРАТОР СВЯЗИ»;Донецкая Народная Республика;Донецкая Народная Республика;9308013351;2025-05-01 12:46:22
0;949;2505000;2505199;200;3;mg;ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ДОНЕЦКОЙ НАРОДНОЙ РЕСПУБЛИКИ «РЕСПУБЛИКАНСКИЙ ОПЕРАТОР СВЯЗИ»;Донецкая Народная Республика;Донецкая Народная Республика;9308013351;2025-05-01 12:46:22
0;949;2506000;2506099;100;3;mg;ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ДОНЕЦКОЙ НАРОДНОЙ РЕСПУБЛИКИ «РЕСПУБЛИКАНСКИЙ ОПЕРАТОР СВЯЗИ»;Донецкая Народная Республика;Донецкая Народная Республика;9308013351;2025-05-01 12:46:22
0;949;2510700;2510799;100;3;mg;ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ДОНЕЦКОЙ НАРОДНОЙ РЕСПУБЛИКИ «РЕСПУБЛИКАНСКИЙ ОПЕРАТОР СВЯЗИ»;Донецкая Народная Республика;Донецкая Народная Республика;9308013351;2025-05-01 12:46:22
0;949;2511300;2511399;100;3;mg;ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ДОНЕЦКОЙ НАРОДНОЙ РЕСПУБЛИКИ «РЕСПУБЛИКАНСКИЙ ОПЕРАТОР СВЯЗИ»;Донецкая Народная Республика;Донецкая Народная Республика;9308013351;2025-05-01 12:46:22
0;949;2517700;2517799;100;3;mg;ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ДОНЕЦКОЙ НАРОДНОЙ РЕСПУБЛИКИ «РЕСПУБЛИКАНСКИЙ ОПЕРАТОР СВЯЗИ»;Донецкая Народная Республика;Донецкая Народная Республика;9308013351;2025-05-01 12:46:22
0;949;2520700;2520799;100;3;mg;ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ДОНЕЦКОЙ НАРОДНОЙ РЕСПУБЛИКИ «РЕСПУБЛИКАНСКИЙ ОПЕРАТОР СВЯЗИ»;Донецкая Народная Республика;Донецкая Народная Республика;9308013351;2025-05-01 12:46:22
0;949;2521700;2521799;100;3;mg;ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ДОНЕЦКОЙ НАРОДНОЙ РЕСПУБЛИКИ «РЕСПУБЛИКАНСКИЙ ОПЕРАТОР СВЯЗИ»;Донецкая Народная Республика;Донецкая Народная Республика;9308013351;2025-05-01 12:46:22
0;949;2522200;2522299;100;3;mg;ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ДОНЕЦКОЙ НАРОДНОЙ РЕСПУБЛИКИ «РЕСПУБЛИКАНСКИЙ ОПЕРАТОР СВЯЗИ»;Донецкая Народная Республика;Донецкая Народная Республика;9308013351;2025-05-01 12:46:22
0;949;2522800;2522899;100;3;mg;ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ДОНЕЦКОЙ НАРОДНОЙ РЕСПУБЛИКИ «РЕСПУБЛИКАНСКИЙ ОПЕРАТОР СВЯЗИ»;Донецкая Народная Республика;Донецкая Народная Республика;9308013351;2025-05-01 12:46:22
0;949;2525100;2525199;100;3;mg;ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ДОНЕЦКОЙ НАРОДНОЙ РЕСПУБЛИКИ «РЕСПУБЛИКАНСКИЙ ОПЕРАТОР СВЯЗИ»;Донецкая Народная Республика;Донецкая Народная Республика;9308013351;2025-05-01 12:46:22
0;949;2525500;2525599;100;3;mg;ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ДОНЕЦКОЙ НАРОДНОЙ РЕСПУБЛИКИ «РЕСПУБЛИКАНСКИЙ ОПЕРАТОР СВЯЗИ»;Донецкая Народная Республика;Донецкая Народная Республика;9308013351;2025-05-01 12:46:22
0;949;2525900;2525999;100;3;mg;ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ДОНЕЦКОЙ НАРОДНОЙ РЕСПУБЛИКИ «РЕСПУБЛИКАНСКИЙ ОПЕРАТОР СВЯЗИ»;Донецкая Народная Республика;Донецкая Народная Республика;9308013351;2025-05-01 12:46:22
0;949;2526800;2526899;100;3;mg;ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ДОНЕЦКОЙ НАРОДНОЙ РЕСПУБЛИКИ «РЕСПУБЛИКАНСКИЙ ОПЕРАТОР СВЯЗИ»;Донецкая Народная Республика;Донецкая Народная Республика;9308013351;2025-05-01 12:46:22
0;949;2529600;2529699;100;3;mg;ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ДОНЕЦКОЙ НАРОДНОЙ РЕСПУБЛИКИ «РЕСПУБЛИКАНСКИЙ ОПЕРАТОР СВЯЗИ»;Донецкая Народная Республика;Донецкая Народная Республика;9308013351;2025-05-01 12:46:22
0;949;2530900;2531099;200;3;mg;ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ДОНЕЦКОЙ НАРОДНОЙ РЕСПУБЛИКИ «РЕСПУБЛИКАНСКИЙ ОПЕРАТОР СВЯЗИ»;Донецкая Народная Республика;Донецкая Народная Республика;9308013351;2025-05-01 12:46:22
0;949;2531700;2531799;100;3;mg;ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ДОНЕЦКОЙ НАРОДНОЙ РЕСПУБЛИКИ «РЕСПУБЛИКАНСКИЙ ОПЕРАТОР СВЯЗИ»;Донецкая Народная Республика;Донецкая Народная Республика;9308013351;2025-05-01 12:46:22
0;949;2532800;2532899;100;3;mg;ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ДОНЕЦКОЙ НАРОДНОЙ РЕСПУБЛИКИ «РЕСПУБЛИКАНСКИЙ ОПЕРАТОР СВЯЗИ»;Донецкая Народная Республика;Донецкая Народная Республика;9308013351;2025-05-01 12:46:22
0;949;2534800;2534899;100;3;mg;ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ДОНЕЦКОЙ НАРОДНОЙ РЕСПУБЛИКИ «РЕСПУБЛИКАНСКИЙ ОПЕРАТОР СВЯЗИ»;Донецкая Народная Республика;Донецкая Народная Республика;9308013351;2025-05-01 12:46:22
0;949;2535700;2535799;100;3;mg;ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ДОНЕЦКОЙ НАРОДНОЙ РЕСПУБЛИКИ «РЕСПУБЛИКАНСКИЙ ОПЕРАТОР СВЯЗИ»;Донецкая Народная Республика;Донецкая Народная Республика;9308013351;2025-05-01 12:46:22
0;949;2539900;2539999;100;3;mg;ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ДОНЕЦКОЙ НАРОДНОЙ РЕСПУБЛИКИ «РЕСПУБЛИКАНСКИЙ ОПЕРАТОР СВЯЗИ»;Донецкая Народная Республика;Донецкая Народная Республика;9308013351;2025-05-01 12:46:22
0;949;2542000;2542099;100;3;mg;ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ДОНЕЦКОЙ НАРОДНОЙ РЕСПУБЛИКИ «РЕСПУБЛИКАНСКИЙ ОПЕРАТОР СВЯЗИ»;Донецкая Народная Республика;Донецкая Народная Республика;9308013351;2025-05-01 12:46:22
0;949;2545400;2545499;100;3;mg;ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ДОНЕЦКОЙ НАРОДНОЙ РЕСПУБЛИКИ «РЕСПУБЛИКАНСКИЙ ОПЕРАТОР СВЯЗИ»;Донецкая Народная Республика;Донецкая Народная Республика;9308013351;2025-05-01 12:46:22
0;949;2549000;2549099;100;3;mg;ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ДОНЕЦКОЙ НАРОДНОЙ РЕСПУБЛИКИ «РЕСПУБЛИКАНСКИЙ ОПЕРАТОР СВЯЗИ»;Донецкая Народная Республика;Донецкая Народная Республика;9308013351;2025-05-01 12:46:22
0;949;2549900;2550299;400;3;mg;ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ДОНЕЦКОЙ НАРОДНОЙ РЕСПУБЛИКИ «РЕСПУБЛИКАНСКИЙ ОПЕРАТОР СВЯЗИ»;Донецкая Народная Республика;Донецкая Народная Республика;9308013351;2025-05-01 12:46:22
0;949;2550800;2550899;100;3;mg;ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ДОНЕЦКОЙ НАРОДНОЙ РЕСПУБЛИКИ «РЕСПУБЛИКАНСКИЙ ОПЕРАТОР СВЯЗИ»;Донецкая Народная Республика;Донецкая Народная Республика;9308013351;2025-05-01 12:46:22
0;949;2551000;2551099;100;3;mg;ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ДОНЕЦКОЙ НАРОДНОЙ РЕСПУБЛИКИ «РЕСПУБЛИКАНСКИЙ ОПЕРАТОР СВЯЗИ»;Донецкая Народная Республика;Донецкая Народная Республика;9308013351;2025-05-01 12:46:22
